Experiment: Combination_Experiment_440
Generation: 28
Timestamp: 20231226_132740

Genotypes and their Fitness Values:
[0.009955042420070703, 0.4503017763650651, 0.12225760890095287, -0.7843113732981573, 0.25219170854476053, -0.022509671851597524, 0.08434589870848859, -0.003324731617012717, 0.00376570318289631, 8.127798390711703, 10.918849578258751] - Fitness: -1.1292572887166497
[0.009977673902129077, 0.45212498932371653, 0.12227099803340921, -0.7842256832224124, 0.2521935827920651, -0.022237766748107617, 0.08460490083791469, -0.0031603566963763286, 0.003764875536881376, 8.130221300643601, 10.924954924105789] - Fitness: -1.128030595514358
[0.010045803708970975, 0.4496250995376846, 0.1223115214946918, -0.7839775883766237, 0.2521957018240695, -0.022341972909135005, 0.08527288635754221, -0.0031375786465934804, 0.003762334472734054, 8.136827465321696, 10.942946287898874] - Fitness: -1.1279849934314834
[0.010008221282397329, 0.4496053840856151, 0.12228905978519597, -0.7841117146435479, 0.2521963897890891, -0.022267404249221093, 0.08479814513987191, -0.003, 0.003764025166608273, 8.132074403771238, 10.931107730423857] - Fitness: -1.126670462882966
[0.009939942536265102, 0.45060317321039317, 0.12224809987030508, -0.7843737334737892, 0.2521902551704486, -0.023, 0.08414873536722878, -0.003124182559871763, 0.0037664794751099124, 8.12478942014648, 10.901604248118687] - Fitness: -1.1264666557712624
[0.009991847963189589, 0.4502864419545808, 0.12227955692729998, -0.7841724112195994, 0.2521950362368798, -0.022560442549532655, 0.08465897712160902, -0.003147766245006338, 0.0037644882853606243, 8.13108415566967, 10.927827837701912] - Fitness: -1.1275584410665256
[0.010001582473636816, 0.4558606041170523, 0.12228533139860114, -0.7841350711252258, 0.2521949048063114, -0.022280390088081713, 0.08485559271660364, -0.0031496659926625887, 0.0037639414819704443, 8.133063137649861, 10.931856783657665] - Fitness: -1.1277007890532067
[0.009998072155552911, 0.45211854779266136, 0.12228314309196772, -0.7841490642659596, 0.2521947361222098, -0.02252129298021714, 0.08478445945345411, -0.006, 0.003764161390948635, 8.132188537038711, 10.930163800782141] - Fitness: -1.1554030065741505
[0.009970788827000933, 0.44964458071544394, 0.12226696823789329, -0.7842522234419109, 0.2521930769945578, -0.022230768889611244, 0.08455778747079368, -0.003111166884338228, 0.0037650711097702624, 8.129771913465955, 10.923507398929855] - Fitness: -1.127709507618854
[0.009985181351119001, 0.45212930953640273, 0.12227558694558649, -0.7841949019452914, 0.2521942003789329, -0.02250738958421799, 0.08467302293006027, -0.003258091823346005, 0.003764572837592359, 8.13125567950648, 10.92736106961842] - Fitness: -1.128576575375893
[0.009938641935678954, 0.449620489244898, 0.12224734363379293, -0.7843824659597455, 0.25218838332113147, -0.022330757353471557, 0.08418810621463052, -0.0032362928131710136, 0.003766356803039882, 8.12501818406492, 10.913239608666597] - Fitness: -1.1286796960924743
[0.009979558025065453, 0.44964689057450624, 0.12227221119721374, -0.7842206867083718, 0.252193319882142, -0.015, 0.08466092715330491, -0.0030741112562254853, 0.0037647094970424027, 8.130843135699433, 10.92606415832115] - Fitness: -1.1384889708547772
[0.009908085522600687, 0.4496227584179431, 0.12222906530676508, -0.7844950519948759, 0.2521869688050198, -0.022281785449687938, 0.08389154397230006, -0.0032940040529820446, 0.003767502881472007, 8.12202641518999, 10.904991364439308] - Fitness: -1.1292364720078567
[0.009983661303585719, 0.45062697088906356, 0.12227480549835198, -0.7842027595076249, 0.2521943594607752, -0.022706961699688437, 0.08458939311247757, -0.0032216493675095072, 0.0037647198447368, 8.130589031618886, 10.926187891340941] - Fitness: -1.1280032391794879
[0.009974900240537255, 0.4496268604589644, 0.12226913662079092, -0.7842396325197263, 0.2521925231108165, -0.02222598846541024, 0.08456450752640685, -0.003236816399825703, 0.0037650257135033107, 8.12948358808994, 10.923534597297653] - Fitness: -1.1289416796409224
[0.010042795020573028, 0.44962373302841, 0.12230966352766384, -0.783989153590482, 0.25219558232256, -0.022335874121074815, 0.08525022931187715, -0.003136116359561357, 0.003762458210762101, 8.13656690260018, 10.94201269444046] - Fitness: -1.1279725632479565
[0.009995937067390917, 0.45336327963021317, 0.12228197894792424, -0.7841502577719042, 0.25219584262021, -0.022265852925597414, 0.08473170274148831, -0.0032220284295941, 0.0037642948645935656, 8.131983087309674, 10.92967888821663] - Fitness: -1.1285518800215018
[0.009969956496425524, 0.4537785648618534, 0.12226632287960999, -0.7842540080838256, 0.252192761210259, -0.022222465841096467, 0.08450494874365119, -0.003276742700448105, 0.003765194646391163, 8.129204814360314, 10.922610187355264] - Fitness: -1.1290566315265718
[0.009988855660626258, 0.4496296978843468, 0.12227758281626956, -0.7841877740442496, 0.2521928825121696, -0.02225134004569968, 0.08469308885035165, -0.00323316666026947, 0.003764464796171833, 8.130898313610667, 10.927611768737432] - Fitness: -1.1289030967747118
[0.010000087122822708, 0.4537909061755785, 0.1222844533043523, -0.784142585163915, 0.25219453842331113, -0.022279592645248897, 0.08485946398384489, -0.003099777328441726, 0.003763956411842524, 8.133037285155368, 10.931630414806357] - Fitness: -1.1273384365949415
[0.009959124274839795, 0.45063719382938644, 0.12226017348078724, -0.7842954008933303, 0.2521921409993623, -0.022673114567731682, 0.08438067417039728, -0.0033396262821804266, 0.003765529776427257, 8.128398521646908, 10.9202023850455] - Fitness: -1.1291365607630286
[0.009975238771482067, 0.4496261302326377, 0.12226951330562982, -0.7842338640028127, 0.2521941106472692, -0.022226531485466376, 0.08453016291941151, -0.003111166884338228, 0.003765086667778898, 8.129407442907898, 10.923479420257902] - Fitness: -1.1277250495000497
[0.00990580316319899, 0.45110206777278217, 0.12222761991285963, -0.78450474288891, 0.2521871878611283, -0.022100068341231488, 0.08382403048090722, -0.0031862738398076443, 0.003767706629360733, 8.1211469283341, 10.886852506966104] - Fitness: -1.1283378254204168
[0.010010142725822985, 0.4533564543033384, 0.12229017756124916, -0.7841069763231163, 0.2521948150870873, -0.022283151626490284, 0.08491825052612992, -0.003182644874425109, 0.0037637230974377498, 8.133276906378944, 10.933100957948655] - Fitness: -1.1281816385636811
[0.009985443377257779, 0.4496316653046339, 0.12227559299333131, -0.7841974771964986, 0.2518003380594538, -0.02224738483351077, 0.08465396347500208, -0.0032478432852835982, 0.00376460561636339, 8.130708861316705, 10.926809947232492] - Fitness: -1.129165463654408
[0.010024709131972037, 0.44963070944103894, 0.12229908036160221, -0.7840516525978289, 0.2517586476148417, -0.022311690457061883, 0.08504320499532811, -0.0031911303742333296, 0.0037631241300366794, 8.13474909667734, 10.937551559781223] - Fitness: -1.1286317662028316
[0.01000583681261084, 0.45585925015275, 0.12228791143779465, -0.7841164401067222, 0.2521953946254121, -0.022569190984248408, 0.08487419415820903, -0.0032875706260575713, 0.0037638095446331688, 8.133487049665037, 10.932995971075112] - Fitness: -1.1285946377030613
[0.010004573175265031, 0.46, 0.1222870875870988, -0.7841200430478474, 0.252195637572312, -0.02228198497374735, 0.08484785018212118, -0.0032494433211043144, 0.0037639116222262844, 8.133114842638845, 10.932309521360281] - Fitness: -1.1284436456540838
[0.01001174955807255, 0.4496232590379531, 0.12229098665107925, -0.7841077896156181, 0.2521932877501095, -0.022283665969235943, 0.08546741184634338, -0.003183847396599624, 0.003763604054344184, 8.133418066220226, 10.933444491846862] - Fitness: -1.1284398838753422
[0.009953250430871892, 0.4496399609973194, 0.12225648231925239, -0.7843152969089893, 0.25219259121938925, -0.022199282976296565, 0.08435150810577123, -0.003185278140563713, 0.003765794335225981, 8.127629468999004, 10.918393880147265] - Fitness: -1.1284288221094805
[0.00998145848640248, 0.4496212361783181, 0.1222730402555945, -0.7842147908410892, 0.2521933201612725, -0.022233121170095193, 0.08460877758577198, -0.003179860135788642, 0.0037648403082733107, 8.129924635128708, 10.92491757053293] - Fitness: -1.1283955787936584
[0.009953015604114232, 0.45029020164070005, 0.12225632581372409, -0.7843203902753877, 0.2521920048309635, -0.022498384684530505, 0.08429030923984546, -0.0032312335887076044, 0.003765884836264151, 8.127009267135762, 10.91742893982239] - Fitness: -1.1283622474677486
[0.009992386113853554, 0.4558467571656566, 0.12227966420634334, -0.7841701045263947, 0.2521944629321182, -0.02225613501418085, 0.08472714072985182, -0.0032156136003771082, 0.0037644013711841183, 8.131430992526807, 10.928404591565336] - Fitness: -1.1283494101190672
[0.009974105521736335, 0.4496168929141415, 0.12226852913521016, -0.7842451967442157, 0.2521927009718275, -0.0222173600748311, 0.0845460765514478, -0.0031648690192862994, 0.0037651359946208694, 8.12890521735875, 10.92254719687292] - Fitness: -1.1282555373271765
[0.010051821085766868, 0.4496278325562336, 0.12231523742874773, -0.7839544579489071, 0.2521959408270885, -0.022354170485255384, 0.08531820044887231, -0.0031405032206577276, 0.003762086996677959, 8.137348590764727, 10.9448134748157] - Fitness: -1.128009313533913
[0.009986828844669787, 0.4496181231599818, 0.12227629972904078, -0.78419679102148, 0.25219317879837255, -0.02224005287863266, 0.08463749938170852, -0.003139668631964357, 0.0037646464495396737, 8.130109190034727, 10.92619113030107] - Fitness: -1.1280091696156596
[0.0099435006839384, 0.4496116502291473, 0.12225034126256948, -0.7843583464031954, 0.2521913374458952, -0.02216397447421751, 0.08418369867026598, -0.0031391122395021103, 0.003766352751447484, 8.125282922881391, 10.913776233957984] - Fitness: -1.1280085258830272
[0.010036777643777134, 0.44962100000986094, 0.12230594759360791, -0.7840122840181987, 0.25219534331954097, -0.022323676544954433, 0.08520491522054705, -0.003133191785497109, 0.003762705686818196, 8.136045777157149, 10.940145507523635] - Fitness: -1.1279478105716245
[0.010010573466180811, 0.4496173007205071, 0.1222903443624515, -0.7841090979582614, 0.25219432176310275, -0.022278245395897664, 0.08524432294418621, -0.0031225649310664162, 0.0037637444250988804, 8.13297017873723, 10.932665571372528] - Fitness: -1.1278499111526603
[0.009967865760979426, 0.4496438107624232, 0.12226522058478646, -0.784262735686424, 0.2521929960320297, -0.022225521237392132, 0.08452340757662327, -0.003123518760375809, 0.003765191647346215, 8.12941483938813, 10.922655145799423] - Fitness: -1.1278294817376096
[0.009985477441956665, 0.449613056637966, 0.12227537268520544, -0.7842007027106598, 0.2521939305775813, -0.022234041466294433, 0.08463009941425584, -0.0031099126795241998, 0.0037647657186166703, 8.129961612829579, 10.925400708056564] - Fitness: -1.1277267589435274
[0.010008025676890218, 0.449622480604119, 0.12228909475665295, -0.7841114430641425, 0.2521958459554784, -0.022560442549532655, 0.08484437113285948, -0.0031379046333949827, 0.0037638776712623618, 8.132862786344473, 10.932274896513256] - Fitness: -1.1275492036744177
[0.009985173046467889, 0.45031411767879015, 0.12227573932569517, -0.7841999503782466, 0.25219348575781264, -0.022566798655749957, 0.08470041394868229, -0.003147766245006338, 0.0037644649483476707, 8.131630861506757, 10.927869805709843] - Fitness: -1.127535213428815
[0.009969388923321972, 0.44960914377173444, 0.12226582867162007, -0.7842596936993365, 0.2521933583831728, -0.022205346384218942, 0.08442947725810836, -0.003083467343701266, 0.0037654217175117997, 8.127999515237331, 10.920708832544333] - Fitness: -1.127472868962131
[0.010008221282397329, 0.4496053840856151, 0.12228905978519597, -0.7841117146435479, 0.2521963897890891, -0.022267404249221093, 0.08479814513987191, -0.003, 0.003764025166608273, 8.132074403771238, 10.931107730423857] - Fitness: -1.126670462882966
[0.010008221282397329, 0.4496053840856151, 0.12228905978519597, -0.7841117146435479, 0.2521963897890891, -0.022267404249221093, 0.08479814513987191, -0.003, 0.003764025166608273, 8.132074403771238, 10.931107730423857] - Fitness: -1.126670462882966
[0.010008221282397329, 0.4496053840856151, 0.12228905978519597, -0.7841117146435479, 0.2521963897890891, -0.022267404249221093, 0.08479814513987191, -0.003, 0.003764025166608273, 8.132074403771238, 10.931107730423857] - Fitness: -1.126670462882966
[0.010001546365675629, 0.4496330598098245, 0.12228524218359116, -0.7841392538021952, 0.25219483931002196, -0.022273760355438394, 0.08483958196694519, -0.003, 0.003764001829595319, 8.132621109608326, 10.931149698431787] - Fitness: -1.1266475544512835
[0.010003771337916193, 0.44962383456842137, 0.12228651471745944, -0.7841300740826461, 0.25219535613637767, -0.02227164165336596, 0.08482576969125408, -0.003, 0.0037640096085996373, 8.125589329598016, 10.93113570909581] - Fitness: -1.1266459309374486
[0.009997096421194493, 0.44965151029263073, 0.12228269711585463, -0.7841576132412934, 0.25219380565731053, -0.02227799775958326, 0.08486720651832735, -0.003, 0.0037639862715866837, 8.132985580166384, 10.93117767710374] - Fitness: -1.1266319947217882

Detailed Results for Each Genotype:
Genotype [0.009955042420070703, 0.4503017763650651, 0.12225760890095287, -0.7843113732981573, 0.25219170854476053, -0.022509671851597524, 0.08434589870848859, -0.003324731617012717, 0.00376570318289631, 8.127798390711703, 10.918849578258751]:
  Angle -10: cl=118.9561996459961, cd=-121.53568267822266, cm=-20.514413833618164
  Angle -3: cl=112.26262664794922, cd=-104.3425521850586, cm=-11.58961009979248
  Angle -2: cl=111.30516815185547, cd=-101.87518310546875, cm=-10.312557220458984
  Angle -1: cl=110.34784698486328, cd=-99.4078369140625, cm=-9.03549861907959
  Angle 0: cl=109.39038848876953, cd=-96.9404525756836, cm=-7.758434772491455
  Angle 1: cl=108.4330825805664, cd=-94.47313690185547, cm=-6.481374263763428
  Angle 2: cl=107.47565460205078, cd=-92.00578308105469, cm=-5.204314708709717
  Angle 3: cl=106.51830291748047, cd=-89.53840637207031, cm=-3.927258014678955
  Angle 4: cl=105.56087493896484, cd=-87.07106018066406, cm=-2.6502060890197754
  Angle 5: cl=104.6034927368164, cd=-84.60368347167969, cm=-1.3731188774108887
  Angle 6: cl=103.64604949951172, cd=-82.13630676269531, cm=-0.0960565060377121
  Angle 7: cl=102.6887435913086, cd=-79.66901397705078, cm=1.180966854095459
  Angle 8: cl=101.73133087158203, cd=-77.20166015625, cm=2.4580512046813965
  Angle 9: cl=100.7739028930664, cd=-74.73429107666016, cm=3.7351088523864746
  Angle 10: cl=99.81653594970703, cd=-72.26693725585938, cm=5.0121684074401855
Genotype [0.00998145848640248, 0.4496212361783181, 0.1222730402555945, -0.7842147908410892, 0.2521933201612725, -0.022233121170095193, 0.08460877758577198, -0.003179860135788642, 0.0037648403082733107, 8.129924635128708, 10.92491757053293]:
  Angle -10: cl=119.01349639892578, cd=-121.66045379638672, cm=-20.542173385620117
  Angle -9: cl=118.05608367919922, cd=-119.193115234375, cm=-19.265127182006836
  Angle -8: cl=117.09874725341797, cd=-116.72575378417969, cm=-17.988052368164062
  Angle -7: cl=116.1413345336914, cd=-114.2583999633789, cm=-16.710981369018555
  Angle -6: cl=115.18396759033203, cd=-111.79105377197266, cm=-15.433945655822754
  Angle -5: cl=114.22652435302734, cd=-109.32369995117188, cm=-14.156896591186523
  Angle -4: cl=113.26918029785156, cd=-106.85636901855469, cm=-12.879823684692383
  Angle -3: cl=112.3117904663086, cd=-104.38896942138672, cm=-11.602743148803711
  Angle -2: cl=111.35440063476562, cd=-101.921630859375, cm=-10.325676918029785
  Angle -1: cl=110.39702606201172, cd=-99.45431518554688, cm=-9.048638343811035
  Angle 0: cl=109.43962860107422, cd=-96.98695373535156, cm=-7.771579265594482
  Angle 1: cl=108.48218536376953, cd=-94.51954650878906, cm=-6.494507312774658
  Angle 2: cl=107.52486419677734, cd=-92.05223083496094, cm=-5.217458248138428
  Angle 3: cl=106.56749725341797, cd=-89.58487701416016, cm=-3.9403796195983887
  Angle 4: cl=105.61011505126953, cd=-87.11754608154297, cm=-2.663346767425537
  Angle 5: cl=104.65271759033203, cd=-84.65018463134766, cm=-1.3862767219543457
  Angle 6: cl=103.6952896118164, cd=-82.18280029296875, cm=-0.10918860137462616
  Angle 7: cl=102.7379379272461, cd=-79.71550750732422, cm=1.1678214073181152
  Angle 8: cl=101.78054809570312, cd=-77.24813842773438, cm=2.4448933601379395
  Angle 9: cl=100.82312774658203, cd=-74.78079223632812, cm=3.721956729888916
  Angle 10: cl=99.86576843261719, cd=-72.31344604492188, cm=4.999012470245361
Genotype [0.009953015604114232, 0.45029020164070005, 0.12225632581372409, -0.7843203902753877, 0.2521920048309635, -0.022498384684530505, 0.08429030923984546, -0.0032312335887076044, 0.003765884836264151, 8.127009267135762, 10.91742893982239]:
  Angle -10: cl=118.90857696533203, cd=-121.5703353881836, cm=-20.513399124145508
  Angle -9: cl=117.95122528076172, cd=-119.10299682617188, cm=-19.23631477355957
  Angle -8: cl=116.99386596679688, cd=-116.63569641113281, cm=-17.95928382873535
  Angle -7: cl=116.03644561767578, cd=-114.16827392578125, cm=-16.68219757080078
  Angle -6: cl=115.07907104492188, cd=-111.7009506225586, cm=-15.405158996582031
  Angle -5: cl=114.12166595458984, cd=-109.2336196899414, cm=-14.128119468688965
  Angle -4: cl=113.1642837524414, cd=-106.76626586914062, cm=-12.851043701171875
  Angle -3: cl=112.2068862915039, cd=-104.2988510131836, cm=-11.573945999145508
  Angle -2: cl=111.24954986572266, cd=-101.8315200805664, cm=-10.296890258789062
  Angle -1: cl=110.29212188720703, cd=-99.3641586303711, cm=-9.019874572753906
  Angle 0: cl=109.33472442626953, cd=-96.89683532714844, cm=-7.742809772491455
  Angle 1: cl=108.37736511230469, cd=-94.42950439453125, cm=-6.465744495391846
  Angle 2: cl=107.41996765136719, cd=-91.96216583251953, cm=-5.1886773109436035
  Angle 3: cl=106.46257019042969, cd=-89.49475860595703, cm=-3.911573886871338
  Angle 4: cl=105.50521087646484, cd=-87.02742767333984, cm=-2.6345601081848145
  Angle 5: cl=104.54781341552734, cd=-84.56008911132812, cm=-1.3574786186218262
  Angle 6: cl=103.59038543701172, cd=-82.09271240234375, cm=-0.0804315060377121
  Angle 7: cl=102.63306427001953, cd=-79.62539672851562, cm=1.1966252326965332
  Angle 8: cl=101.67562866210938, cd=-77.15800476074219, cm=2.4737067222595215
  Angle 9: cl=100.71826934814453, cd=-74.6906509399414, cm=3.750730037689209
  Angle 10: cl=99.76085662841797, cd=-72.22331237792969, cm=5.027810573577881
Genotype [0.009992386113853554, 0.4558467571656566, 0.12227966420634334, -0.7841701045263947, 0.2521944629321182, -0.02225613501418085, 0.08472714072985182, -0.0032156136003771082, 0.0037644013711841183, 8.131430992526807, 10.928404591565336]:
  Angle -10: cl=119.2215805053711, cd=-121.84888458251953, cm=-20.55938148498535
  Angle -9: cl=118.26425170898438, cd=-119.38153076171875, cm=-19.282276153564453
  Angle -8: cl=117.30684661865234, cd=-116.91415405273438, cm=-18.005212783813477
  Angle -7: cl=116.3495101928711, cd=-114.44684600830078, cm=-16.728164672851562
  Angle -6: cl=115.39203643798828, cd=-111.9794692993164, cm=-15.45110034942627
  Angle -5: cl=114.43466186523438, cd=-109.51211547851562, cm=-14.174029350280762
  Angle -4: cl=113.47728729248047, cd=-107.04479217529297, cm=-12.896997451782227
  Angle -3: cl=112.51993560791016, cd=-104.57746887207031, cm=-11.619954109191895
  Angle -2: cl=111.56250762939453, cd=-102.11009979248047, cm=-10.342875480651855
  Angle -1: cl=110.60516357421875, cd=-99.64273071289062, cm=-9.065823554992676
  Angle 0: cl=109.64775085449219, cd=-97.17533874511719, cm=-7.78873872756958
  Angle 1: cl=108.69036102294922, cd=-94.7080078125, cm=-6.511691570281982
  Angle 2: cl=107.73302459716797, cd=-92.24072265625, cm=-5.234631061553955
  Angle 3: cl=106.77559661865234, cd=-89.77330017089844, cm=-3.957533359527588
  Angle 4: cl=105.81819915771484, cd=-87.30595397949219, cm=-2.680507183074951
  Angle 5: cl=104.8608169555664, cd=-84.83861541748047, cm=-1.403444766998291
  Angle 6: cl=103.90341186523438, cd=-82.37126922607422, cm=-0.1263747662305832
  Angle 7: cl=102.94600677490234, cd=-79.90383911132812, cm=1.150723934173584
  Angle 8: cl=101.98870849609375, cd=-77.43653106689453, cm=2.4277596473693848
  Angle 9: cl=101.03130340576172, cd=-74.96922302246094, cm=3.7047877311706543
  Angle 10: cl=100.07389831542969, cd=-72.50183868408203, cm=4.981865406036377
Genotype [0.009974105521736335, 0.4496168929141415, 0.12226852913521016, -0.7842451967442157, 0.2521927009718275, -0.0222173600748311, 0.0845460765514478, -0.0031648690192862994, 0.0037651359946208694, 8.12890521735875, 10.92254719687292]:
  Angle -10: cl=118.99425506591797, cd=-121.65544128417969, cm=-20.53899383544922
  Angle -9: cl=118.03687286376953, cd=-119.18810272216797, cm=-19.261938095092773
  Angle -8: cl=117.0794906616211, cd=-116.72074127197266, cm=-17.984888076782227
  Angle -7: cl=116.12210845947266, cd=-114.25338745117188, cm=-16.707815170288086
  Angle -6: cl=115.16470336914062, cd=-111.78601837158203, cm=-15.430770874023438
  Angle -5: cl=114.20731353759766, cd=-109.31869506835938, cm=-14.153696060180664
  Angle -4: cl=113.24993133544922, cd=-106.8513412475586, cm=-12.8766450881958
  Angle -3: cl=112.2925796508789, cd=-104.38400268554688, cm=-11.599587440490723
  Angle -2: cl=111.33515167236328, cd=-101.91663360595703, cm=-10.32251262664795
  Angle -1: cl=110.37781524658203, cd=-99.44933319091797, cm=-9.045482635498047
  Angle 0: cl=109.4204330444336, cd=-96.98193359375, cm=-7.76839017868042
  Angle 1: cl=108.46302032470703, cd=-94.51455688476562, cm=-6.491321086883545
  Angle 2: cl=107.50558471679688, cd=-92.04721069335938, cm=-5.214277744293213
  Angle 3: cl=106.54825592041016, cd=-89.57990264892578, cm=-3.9372220039367676
  Angle 4: cl=105.5908432006836, cd=-87.11253356933594, cm=-2.660165309906006
  Angle 5: cl=104.63346099853516, cd=-84.6451644897461, cm=-1.3830857276916504
  Angle 6: cl=103.67610931396484, cd=-82.17780303955078, cm=-0.10602240264415741
  Angle 7: cl=102.71869659423828, cd=-79.71049499511719, cm=1.171032428741455
  Angle 8: cl=101.76134490966797, cd=-77.24314880371094, cm=2.448080539703369
  Angle 9: cl=100.80393981933594, cd=-74.7757797241211, cm=3.7251620292663574
  Angle 10: cl=99.8465576171875, cd=-72.3084487915039, cm=5.002199649810791
Genotype [0.010051821085766868, 0.4496278325562336, 0.12231523742874773, -0.7839544579489071, 0.2521959408270885, -0.022354170485255384, 0.08531820044887231, -0.0031405032206577276, 0.003762086996677959, 8.137348590764727, 10.9448134748157]:
  Angle -10: cl=119.11475372314453, cd=-121.78341674804688, cm=-20.573110580444336
  Angle -9: cl=118.15735626220703, cd=-119.31607055664062, cm=-19.29604721069336
  Angle -8: cl=117.19995880126953, cd=-116.84868621826172, cm=-18.01896095275879
  Angle -7: cl=116.2425765991211, cd=-114.3813705444336, cm=-16.7419376373291
  Angle -6: cl=115.28520965576172, cd=-111.91401672363281, cm=-15.464873313903809
  Angle -5: cl=114.32781219482422, cd=-109.44667053222656, cm=-14.187826156616211
  Angle -4: cl=113.37044525146484, cd=-106.97930908203125, cm=-12.910761833190918
  Angle -3: cl=112.41304016113281, cd=-104.51199340820312, cm=-11.633710861206055
  Angle -2: cl=111.45565032958984, cd=-102.0445785522461, cm=-10.356608390808105
  Angle -1: cl=110.49822235107422, cd=-99.57723236083984, cm=-9.079568862915039
  Angle 0: cl=109.54085540771484, cd=-97.10986328125, cm=-7.802478313446045
  Angle 1: cl=108.58353424072266, cd=-94.64257049560547, cm=-6.525461673736572
  Angle 2: cl=107.6261215209961, cd=-92.17521667480469, cm=-5.248391628265381
  Angle 3: cl=106.6687240600586, cd=-89.70787048339844, cm=-3.971339702606201
  Angle 4: cl=105.71135711669922, cd=-87.24048614501953, cm=-2.694274425506592
  Angle 5: cl=104.75395965576172, cd=-84.77315521240234, cm=-1.4172120094299316
  Angle 6: cl=103.79659271240234, cd=-82.30582427978516, cm=-0.1401410549879074
  Angle 7: cl=102.83916473388672, cd=-79.83844757080078, cm=1.136904239654541
  Angle 8: cl=101.88179016113281, cd=-77.37110137939453, cm=2.4139628410339355
  Angle 9: cl=100.92438507080078, cd=-74.90373229980469, cm=3.691032886505127
  Angle 10: cl=99.9670181274414, cd=-72.4364013671875, cm=4.968087673187256
Genotype [0.009986828844669787, 0.4496181231599818, 0.12227629972904078, -0.78419679102148, 0.25219317879837255, -0.02224005287863266, 0.08463749938170852, -0.003139668631964357, 0.0037646464495396737, 8.130109190034727, 10.92619113030107]:
  Angle -10: cl=119.00341033935547, cd=-121.68473815917969, cm=-20.544458389282227
  Angle -9: cl=118.0460205078125, cd=-119.21739196777344, cm=-19.267391204833984
  Angle -8: cl=117.08856964111328, cd=-116.74998474121094, cm=-17.990312576293945
  Angle -7: cl=116.13124084472656, cd=-114.28266143798828, cm=-16.71329116821289
  Angle -6: cl=115.17386627197266, cd=-111.81532287597656, cm=-15.436190605163574
  Angle -5: cl=114.21642303466797, cd=-109.34794616699219, cm=-14.15915298461914
  Angle -4: cl=113.25907135009766, cd=-106.880615234375, cm=-12.882067680358887
  Angle -3: cl=112.30168914794922, cd=-104.41326904296875, cm=-11.605008125305176
  Angle -2: cl=111.34427642822266, cd=-101.9458999633789, cm=-10.327966690063477
  Angle -1: cl=110.38689422607422, cd=-99.47853088378906, cm=-9.050891876220703
  Angle 0: cl=109.42951202392578, cd=-97.01119995117188, cm=-7.773834705352783
  Angle 1: cl=108.47212982177734, cd=-94.54386901855469, cm=-6.496799945831299
  Angle 2: cl=107.51473236083984, cd=-92.07647705078125, cm=-5.219715595245361
  Angle 3: cl=106.5573959350586, cd=-89.60916137695312, cm=-3.9426722526550293
  Angle 4: cl=105.59999084472656, cd=-87.14180755615234, cm=-2.665588855743408
  Angle 5: cl=104.6426010131836, cd=-84.6744384765625, cm=-1.388566493988037
  Angle 6: cl=103.68519592285156, cd=-82.20708465576172, cm=-0.11145929992198944
  Angle 7: cl=102.72785186767578, cd=-79.73976135253906, cm=1.165555477142334
  Angle 8: cl=101.77044677734375, cd=-77.27236938476562, cm=2.442648410797119
  Angle 9: cl=100.81302642822266, cd=-74.80502319335938, cm=3.7197041511535645
  Angle 10: cl=99.85572052001953, cd=-72.33771514892578, cm=4.996738910675049
Genotype [0.0099435006839384, 0.4496116502291473, 0.12225034126256948, -0.7843583464031954, 0.2521913374458952, -0.02216397447421751, 0.08418369867026598, -0.0031391122395021103, 0.003766352751447484, 8.125282922881391, 10.913776233957984]:
  Angle -10: cl=118.92894744873047, cd=-121.61878204345703, cm=-20.525291442871094
  Angle -9: cl=117.97154998779297, cd=-119.15143585205078, cm=-19.248220443725586
  Angle -8: cl=117.01416778564453, cd=-116.68406677246094, cm=-17.97115135192871
  Angle -7: cl=116.05680084228516, cd=-114.21668243408203, cm=-16.694093704223633
  Angle -6: cl=115.09933471679688, cd=-111.74934387207031, cm=-15.4170560836792
  Angle -5: cl=114.14204406738281, cd=-109.28203582763672, cm=-14.139986038208008
  Angle -4: cl=113.18460083007812, cd=-106.81465911865234, cm=-12.862916946411133
  Angle -3: cl=112.2272720336914, cd=-104.3473129272461, cm=-11.585867881774902
  Angle -2: cl=111.26990509033203, cd=-101.8800048828125, cm=-10.308789253234863
  Angle -1: cl=110.31245422363281, cd=-99.41259765625, cm=-9.031753540039062
  Angle 0: cl=109.35509490966797, cd=-96.94525909423828, cm=-7.7546820640563965
  Angle 1: cl=108.39771270751953, cd=-94.47791290283203, cm=-6.477624416351318
  Angle 2: cl=107.4402847290039, cd=-92.01055908203125, cm=-5.200573444366455
  Angle 3: cl=106.48289489746094, cd=-89.54315948486328, cm=-3.9234652519226074
  Angle 4: cl=105.5255355834961, cd=-87.07587432861328, cm=-2.646461009979248
  Angle 5: cl=104.56816101074219, cd=-84.60845947265625, cm=-1.3693556785583496
  Angle 6: cl=103.6107406616211, cd=-82.14111328125, cm=-0.09232001006603241
  Angle 7: cl=102.65335083007812, cd=-79.67378997802734, cm=1.1847310066223145
  Angle 8: cl=101.69599151611328, cd=-77.20642852783203, cm=2.461815357208252
  Angle 9: cl=100.73859405517578, cd=-74.73907470703125, cm=3.7388710975646973
  Angle 10: cl=99.78121948242188, cd=-72.27175903320312, cm=5.015913486480713
